Country,Crop,Year,Yield,Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted,Current Annual Precipitation  (mm) _point_coordinate,Future_Mid-point,Climate scenario,Scenario source,Local delta T,Local delta T from 2005,Annual Precipitation change each study  (mm),Annual Precipitation change  from 2005 (mm),Global delta T from pre-industrial period,Global delta T from 2005,Projected yield (t/ha),Climate impacts (%),Climate impacts relative to 2005,Climate impacts per dC (%),Climate impacts per decade (%),CO2,CO2 ppm,Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others,Adaptation,Adaptation type,Seasonal Precipitation change (mm) each study (local baseperiod),Base precipitation (annual) (mm) (local base period),Annual Preciptation change (%) (relative to local base),Base precipitation (seasonal) (mm) (local base period)
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP4.5,CMIP5,0.706,0.706,-20.086,-20.086,1.572,0.782,1.8443,-35.9753,-35.9753,-50.95651558,-14.39012,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP8.5,CMIP5,0.911,0.911,-13.5124,-13.5124,1.728,0.938,1.8022,-33.4966,-33.4966,-36.76904501,-13.39864,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP2.6,CMIP5,1.018,1.018,-14.608,-14.608,1.791,1.001,2.059,-37.6321,-37.6321,-36.96669941,-8.362688889,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP4.5,CMIP5,1.303,1.303,-15.7036,-15.7036,2.094,1.304,2.1094,-34.8283,-34.8283,-26.72931696,-7.739622222,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP8.5,CMIP5,1.852,1.852,10.2256,10.2256,2.593,1.803,1.7412,-41.2323,-41.2323,-22.26366091,-9.162733333,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP2.6,CMIP5,1.018,1.018,-14.608,-14.608,1.791,1.001,2.2101,-32.9493,-32.9493,-32.36669941,-7.322066667,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP4.5,CMIP5,1.303,1.303,-15.7036,-15.7036,2.094,1.304,2.3883,-25.2849,-25.2849,-19.40514198,-5.618866667,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP8.5,CMIP5,1.852,1.852,10.2256,10.2256,2.593,1.803,2.069,-28.6259,-28.6259,-15.45674946,-6.361311111,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP2.6,CMIP5,1.02,1.02,7.304,7.304,1.833,1.043,2.5142,-28.6681,-28.6681,-28.10598039,-3.822413333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP4.5,CMIP5,1.99,1.99,-20.4512,-20.4512,2.607,1.817,2.1483,-40.092,-40.092,-20.14673367,-5.3456,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP8.5,CMIP5,3.851,3.851,-19.7208,-19.7208,4.118,3.328,1.752,-44.9142,-44.9142,-11.66299662,-5.98856,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP2.6,CMIP5,1.02,1.02,7.304,7.304,1.833,1.043,2.6651,-24.4142,-24.4142,-23.9354902,-3.255226667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP4.5,CMIP5,1.99,1.99,-20.4512,-20.4512,2.607,1.817,2.5436,-27.6819,-27.6819,-13.91050251,-3.69092,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Rice,2005,1.304983278,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP8.5,CMIP5,3.851,3.851,-19.7208,-19.7208,4.118,3.328,2.4396,-19.6153,-19.6153,-5.093560114,-2.615373333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP2.6,CMIP5,0.781,0.781,2.9216,2.9216,1.587,0.797,1.8361,-35.3219,-35.3219,-45.22650448,-14.12876,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP4.5,CMIP5,0.706,0.706,-20.086,-20.086,1.572,0.782,1.7344,-39.9105,-39.9105,-56.53045326,-15.9642,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP8.5,CMIP5,0.911,0.911,-13.5124,-13.5124,1.728,0.938,1.6692,-38.669,-38.669,-42.4467618,-15.4676,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP2.6,CMIP5,0.781,0.781,2.9216,2.9216,1.587,0.797,1.9368,-31.8729,-31.8729,-40.81037132,-12.74916,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP4.5,CMIP5,0.706,0.706,-20.086,-20.086,1.572,0.782,1.8443,-35.9753,-35.9753,-50.95651558,-14.39012,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2030,RCP8.5,CMIP5,0.911,0.911,-13.5124,-13.5124,1.728,0.938,1.8022,-33.4966,-33.4966,-36.76904501,-13.39864,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP2.6,CMIP5,1.018,1.018,-14.608,-14.608,1.791,1.001,2.059,-37.6321,-37.6321,-36.96669941,-8.362688889,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP4.5,CMIP5,1.303,1.303,-15.7036,-15.7036,2.094,1.304,2.1094,-34.8283,-34.8283,-26.72931696,-7.739622222,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP8.5,CMIP5,1.852,1.852,10.2256,10.2256,2.593,1.803,1.7412,-41.2323,-41.2323,-22.26366091,-9.162733333,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP2.6,CMIP5,1.018,1.018,-14.608,-14.608,1.791,1.001,2.2101,-32.9493,-32.9493,-32.36669941,-7.322066667,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP4.5,CMIP5,1.303,1.303,-15.7036,-15.7036,2.094,1.304,2.3883,-25.2849,-25.2849,-19.40514198,-5.618866667,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2050,RCP8.5,CMIP5,1.852,1.852,10.2256,10.2256,2.593,1.803,2.069,-28.6259,-28.6259,-15.45674946,-6.361311111,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP2.6,CMIP5,1.02,1.02,7.304,7.304,1.833,1.043,2.5142,-28.6681,-28.6681,-28.10598039,-3.822413333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP4.5,CMIP5,1.99,1.99,-20.4512,-20.4512,2.607,1.817,2.1483,-40.092,-40.092,-20.14673367,-5.3456,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP8.5,CMIP5,3.851,3.851,-19.7208,-19.7208,4.118,3.328,1.752,-44.9142,-44.9142,-11.66299662,-5.98856,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP2.6,CMIP5,1.02,1.02,7.304,7.304,1.833,1.043,2.6651,-24.4142,-24.4142,-23.9354902,-3.255226667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP4.5,CMIP5,1.99,1.99,-20.4512,-20.4512,2.607,1.817,2.5436,-27.6819,-27.6819,-13.91050251,-3.69092,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Algeria,Wheat,2005,1.505681705,Africa,28.0339,1.65963,16.46422456,23.29066849,486.4746286,15.81401554,2080,RCP8.5,CMIP5,3.851,3.851,-19.7208,-19.7208,4.118,3.328,2.4396,-19.6153,-19.6153,-5.093560114,-2.615373333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,1995,4.522272628,Central and South America,-38.4161,-63.6167,16.0228672,16.0228672,504.5507708,504.5507708,2080,Others,Others,3.0,2.647058824,0.0,-13.5357048,3.504658183,2.714658183,0.0,-23.2941,-20.55361765,-7.7647,-2.740482353,Yes,0.0,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,336.0
Argentina,Maize,1995,4.522272628,Central and South America,-38.4161,-63.6167,16.0228672,16.0228672,504.5507708,504.5507708,2100,Others,Others,3.0,2.714285714,0.0,-29.30265234,3.521710049,2.731710049,0.0,-38.7619,-35.07029048,-12.92063333,-3.691609524,Yes,0.0,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,336.0
Argentina,Rice,1995,5.030551557,Central and South America,-38.4161,-63.6167,16.0228672,16.0228672,504.5507708,504.5507708,2080,Others,Others,3.0,2.647058824,0.0,-13.5357048,3.504658183,2.714658183,0.0,-23.2941,-20.55361765,-7.7647,-2.740482353,Yes,0.0,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,336.0
Argentina,Rice,1995,5.030551557,Central and South America,-38.4161,-63.6167,16.0228672,16.0228672,504.5507708,504.5507708,2100,Others,Others,3.0,2.714285714,0.0,-29.30265234,3.521710049,2.731710049,0.0,-38.7619,-35.07029048,-12.92063333,-3.691609524,Yes,0.0,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,336.0
Argentina,Wheat,1995,2.167465388,Central and South America,-38.4161,-63.6167,16.0228672,16.0228672,504.5507708,504.5507708,2080,Others,Others,3.0,2.647058824,0.0,-13.5357048,3.504658183,2.714658183,0.0,-23.2941,-20.55361765,-7.7647,-2.740482353,Yes,0.0,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,336.0
Argentina,Wheat,1995,2.167465388,Central and South America,-38.4161,-63.6167,16.0228672,16.0228672,504.5507708,504.5507708,2100,Others,Others,3.0,2.714285714,0.0,-29.30265234,3.521710049,2.731710049,0.0,-38.7619,-35.07029048,-12.92063333,-3.691609524,Yes,0.0,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,336.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP2.6,CMIP5,0.494,0.494,-27.39,-27.39,1.587,0.797,3.8999,-24.3231,-24.3231,-49.23704453,-9.72924,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP4.5,CMIP5,0.545,0.545,-18.9904,-18.9904,1.572,0.782,3.816,-24.5163,-24.5163,-44.9840367,-9.80652,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP8.5,CMIP5,0.69,0.69,-22.6424,-22.6424,1.728,0.938,3.6033,-28.8462,-28.8462,-41.80608696,-11.53848,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP2.6,CMIP5,0.494,0.494,-27.39,-27.39,1.587,0.797,4.0045,-22.5152,-22.5152,-45.57732794,-9.00608,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP4.5,CMIP5,0.545,0.545,-18.9904,-18.9904,1.572,0.782,3.9363,-22.3883,-22.3883,-41.07944954,-8.95532,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP8.5,CMIP5,0.69,0.69,-22.6424,-22.6424,1.728,0.938,3.7537,-26.0004,-26.0004,-37.68173913,-10.40016,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2050,RCP2.6,CMIP5,0.631,0.631,-43.0936,-43.0936,1.791,1.001,4.2986,-25.905,-25.905,-41.05388273,-5.756666667,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2050,RCP4.5,CMIP5,0.934,0.934,-17.8948,-17.8948,2.094,1.304,3.894,-31.5149,-31.5149,-33.74186296,-7.003311111,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2050,RCP8.5,CMIP5,1.496,1.496,-30.3116,-30.3116,2.593,1.803,3.0689,-45.9593,-45.9593,-30.72145722,-10.21317778,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2050,RCP2.6,CMIP5,0.631,0.631,-43.0936,-43.0936,1.791,1.001,4.4691,-23.0748,-23.0748,-36.56862124,-5.127733333,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2050,RCP4.5,CMIP5,0.934,0.934,-17.8948,-17.8948,2.094,1.304,4.1166,-27.6574,-27.6574,-29.6117773,-6.146088889,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2050,RCP8.5,CMIP5,1.496,1.496,-30.3116,-30.3116,2.593,1.803,3.3255,-41.2121,-41.2121,-27.54819519,-9.158244444,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2080,RCP2.6,CMIP5,0.659,0.659,-28.1204,-28.1204,1.833,1.043,4.7468,-23.9809,-23.9809,-36.38983308,-3.197453333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2080,RCP4.5,CMIP5,1.295,1.295,34.3288,34.3288,2.607,1.817,4.0091,-35.5405,-35.5405,-27.44440154,-4.738733333,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2080,RCP8.5,CMIP5,2.79,2.79,2.27e-14,2.27e-14,4.118,3.328,2.3292,-62.9965,-62.9965,-22.57939068,-8.399533333,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2080,RCP2.6,CMIP5,0.659,0.659,-28.1204,-28.1204,1.833,1.043,4.9026,-21.6284,-21.6284,-32.82003035,-2.883786667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2080,RCP4.5,CMIP5,1.295,1.295,34.3288,34.3288,2.607,1.817,4.3692,-29.6104,-29.6104,-22.86517375,-3.948053333,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2080,RCP8.5,CMIP5,2.79,2.79,2.27e-14,2.27e-14,4.118,3.328,2.7558,-55.2324,-55.2324,-19.79655914,-7.36432,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2030,RCP2.6,CMIP5,0.479,0.479,-26.2944,-26.2944,1.587,0.797,2.9064,-16.6207,-16.6207,-34.69874739,-6.64828,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2030,RCP4.5,CMIP5,0.539,0.539,-21.912,-21.912,1.572,0.782,2.6474,-24.5841,-24.5841,-45.61057514,-9.83364,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2030,RCP8.5,CMIP5,0.678,0.678,-20.4512,-20.4512,1.728,0.938,2.6909,-19.1836,-19.1836,-28.29439528,-7.67344,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2030,RCP2.6,CMIP5,0.479,0.479,-26.2944,-26.2944,1.587,0.797,3.0543,-13.0029,-13.0029,-27.14592902,-5.20116,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2030,RCP4.5,CMIP5,0.539,0.539,-21.912,-21.912,1.572,0.782,2.8073,-20.5614,-20.5614,-38.14730983,-8.22456,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2030,RCP8.5,CMIP5,0.678,0.678,-20.4512,-20.4512,1.728,0.938,2.8933,-13.8578,-13.8578,-20.43923304,-5.54312,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2050,RCP2.6,CMIP5,0.622,0.622,-47.8412,-47.8412,1.791,1.001,3.0108,-24.0526,-24.0526,-38.66977492,-5.345022222,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2050,RCP4.5,CMIP5,0.895,0.895,-25.9292,-25.9292,2.094,1.304,2.7395,-30.8817,-30.8817,-34.50469274,-6.8626,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2050,RCP8.5,CMIP5,1.415,1.415,-27.0248,-27.0248,2.593,1.803,2.2561,-38.5988,-38.5988,-27.27830389,-8.577511111,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2050,RCP2.6,CMIP5,0.622,0.622,-47.8412,-47.8412,1.791,1.001,3.2143,-19.4669,-19.4669,-31.29726688,-4.325977778,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2050,RCP4.5,CMIP5,0.895,0.895,-25.9292,-25.9292,2.094,1.304,3.0684,-22.9708,-22.9708,-25.66569832,-5.104622222,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2050,RCP8.5,CMIP5,1.415,1.415,-27.0248,-27.0248,2.593,1.803,2.6446,-28.7881,-28.7881,-20.344947,-6.397355556,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2080,RCP2.6,CMIP5,0.647,0.647,-31.4072,-31.4072,1.833,1.043,3.3605,-26.224,-26.224,-40.5316847,-3.496533333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2080,RCP4.5,CMIP5,1.243,1.243,27.7552,27.7552,2.607,1.817,2.7529,-40.1575,-40.1575,-32.30691874,-5.354333333,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2080,RCP8.5,CMIP5,2.649,2.649,-8.0344,-8.0344,4.118,3.328,1.6627,-59.5294,-59.5294,-22.47240468,-7.937253333,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2080,RCP2.6,CMIP5,0.647,0.647,-31.4072,-31.4072,1.833,1.043,3.5402,-22.757,-22.757,-35.17310665,-3.034266667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2080,RCP4.5,CMIP5,1.243,1.243,27.7552,27.7552,2.607,1.817,3.1839,-31.0778,-31.0778,-25.00225261,-4.143706667,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Maize,2005,7.358736468,Central and South America,-38.4161,-63.6167,17.29419552,16.0228672,935.6873447,504.5507708,2080,RCP8.5,CMIP5,2.649,2.649,-8.0344,-8.0344,4.118,3.328,2.1278,-48.968,-48.968,-18.48546621,-6.529066667,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Argentina,Rice,2005,6.016515874,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP2.6,CMIP5,0.494,0.494,-27.39,-27.39,1.587,0.797,3.8999,-24.3231,-24.3231,-49.23704453,-9.72924,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Argentina,Rice,2005,6.016515874,Central and South America,-38.4161,-63.6167,17.94263694,16.0228672,972.2637478,504.5507708,2030,RCP4.5,CMIP5,0.545,0.545,-18.9904,-18.9904,1.572,0.782,3.816,-24.5163,-24.5163,-44.9840367,-9.80652,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
